city,date,fare,ride_id
New Ryantown,5/5/2019 19:29,26.53,2.30221E+12
West Heather,2/2/2019 6:28,53.07,2.46295E+12
Lake Latoyabury,2/25/2019 4:10,16.18,8.49292E+12
South Marychester,1/19/2019 11:40,49.44,90058815985
Jessicaport,1/31/2019 17:57,58.29,6.23155E+11
Michaelberg,3/22/2019 22:20,38.3,8.03273E+12
North Holly,4/18/2019 19:26,30.94,3.44106E+12
Michaelberg,3/13/2019 14:40,37.72,8.84261E+12
Lake Jamie,2/25/2019 23:46,28.65,5.81576E+12
Lake Jamie,4/19/2019 4:32,16.29,3.51868E+12
North Holly,3/18/2019 10:38,40.34,3.78778E+12
Michaelberg,1/27/2019 18:43,38.42,8.62622E+11
Lake Jamie,4/29/2019 1:58,54.22,2.48926E+12
Bradshawfurt,1/30/2019 10:55,51.39,1.32827E+12
Michaelberg,4/29/2019 17:04,13.38,8.55037E+12
Lake Latoyabury,1/30/2019 0:05,20.76,9.01873E+12
North Jaime,2/10/2019 21:03,11.11,2.78134E+12
West Heather,5/7/2019 19:22,44.94,4.25685E+12
Newtonview,4/25/2019 10:20,55.84,9.99058E+12
